"","text","favorited","favoriteCount","created","truncated","id","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"714","Doylestown: Train #6532 going to Doylestown is operating 20 minutes late. Last at Glenside.",FALSE,0,2022-11-29 04:32:03,FALSE,"1597448277515010048","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_DOY</a>","SEPTA_DOY",0,FALSE,FALSE,NA,NA
"715","Joe Biden Calls on Congress to Intervene and Block Potential Railroad Strike - NBC 10 Philadelphia:… https://t.co/2jT98eY4CR",FALSE,0,2022-11-29 04:00:55,TRUE,"1597440445361147905","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MyTransitPhilly",0,FALSE,FALSE,NA,NA
"716","Doylestown: Train #6532 going to Doylestown is operating 12 minutes late. Last at 30th St.",FALSE,1,2022-11-29 03:56:02,FALSE,"1597439215859548161","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"717","Doylestown: Train #6532 going to Doylestown is operating 12 minutes late. Last at 30th St.",FALSE,0,2022-11-29 03:56:02,FALSE,"1597439214940995590","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_DOY</a>","SEPTA_DOY",0,FALSE,FALSE,NA,NA
"718","@adamteterus @SEPTA Where is the drunk @PhillyMayor  ?",FALSE,0,2022-11-29 03:32:42,FALSE,"1597433344190709760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesMonsanto6",0,FALSE,FALSE,NA,NA
"719","@adamteterus @SEPTA That exit is a public restroom.",FALSE,0,2022-11-29 03:30:47,FALSE,"1597432860650401792","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geezusrys",0,FALSE,FALSE,NA,NA
"720","RT @adamteterus: Been over a week with a big ol’ ladder blocking an exit at the Spring Garden @SEPTA station. 

This station is in such dis…",FALSE,0,2022-11-29 03:18:39,FALSE,"1597429808061116416","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MouzonSherita",17,TRUE,FALSE,NA,NA
"721","Septa I swear to god your trolley system is the absolute worst",FALSE,0,2022-11-29 03:10:58,FALSE,"1597427872813436929","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stripedtshirtz",0,FALSE,FALSE,NA,NA
"722","MFL: From 10 p.m. until the end of service, passengers must board trains on the westbound platforms at Erie-Torresd… https://t.co/0hyEsRRqAW",FALSE,1,2022-11-29 03:00:02,TRUE,"1597425121433718784","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"723","MFL: From 10 p.m. until the end of service, passengers must board trains on the westbound platforms at Erie-Torresd… https://t.co/3OnSuCrkf8",FALSE,0,2022-11-29 03:00:02,TRUE,"1597425120456445954","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_MFL</a>","SEPTA_MFL",0,FALSE,FALSE,NA,NA
"724","@madler9000 @FailSepta @SEPTA Please explain",FALSE,1,2022-11-29 02:47:59,FALSE,"1597422089681575937","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christo61077736",0,FALSE,FALSE,NA,NA
"725","RT @FailSepta: @adamteterus @SEPTA So here is the sad part of this story. My SEPTA sources tell me the ladder has been reported as blocking…",FALSE,0,2022-11-29 02:43:03,FALSE,"1597420849434624003","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Christo61077736",2,TRUE,FALSE,NA,NA
"726","@JonasMcivitas It’s pretty clear that decision makers @SEPTA don’t ride public transportation",FALSE,4,2022-11-29 02:36:58,FALSE,"1597419317389594625","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","finucan_tim",1,FALSE,FALSE,NA,NA
"727","RT @SEPTAPHILLY: Perk Alert! Flash your SEPTA Key card at @phillyseaport 🚢 on the @DelRiverWfront to save $2 on admission: https://t.co/93i…",FALSE,0,2022-11-29 02:27:55,FALSE,"1597417038699429889","<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DelRiverWfront",1,TRUE,FALSE,NA,NA
"728","@_alex_joshua should expand SEPTA here, margins would explode then",FALSE,0,2022-11-29 02:27:33,FALSE,"1597416947725238272","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AnonymousLeftie",0,FALSE,FALSE,NA,NA
"729","Congratulations to @SEPTAPHILLY on winning this $300k grant for TOD planning.

But an even bigger congratulations t… https://t.co/vV1PPIJLBn",FALSE,9,2022-11-29 02:25:25,TRUE,"1597416410975973381","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmtrubman",1,FALSE,FALSE,NA,NA
"730","Thank you to the Chester County Chamber of Business and Industry including TMACC in their transportation discussion… https://t.co/74KwzkJCSJ",FALSE,1,2022-11-29 02:23:00,TRUE,"1597415803359531010","<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","TMACCTIM",0,FALSE,FALSE,NA,NA
"731","RT @OptomSoumyaDas: Schnabel cavernous degeneration is an uncommon histologic entity characterized by the focal loss of myelin &amp; axons with…",FALSE,0,2022-11-29 02:07:30,FALSE,"1597411900144615425","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OptomSoumyadas7",2,TRUE,FALSE,NA,NA
"732","Frankie Hardaway, SEPTA’s first female train operator, business owner, and expert seamstress, has died at 88 - The… https://t.co/umUH2igXlB",FALSE,0,2022-11-29 02:00:33,TRUE,"1597410152256266240","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","MyTransitPhilly",0,FALSE,FALSE,NA,NA
"733","TRL: Service will be diverted to 40th &amp; Market Streets on Monday, Nov 28 from 10 p.m. until 5 a.m. due to scheduled… https://t.co/KDx3sgNPPj",FALSE,1,2022-11-29 02:00:02,TRUE,"1597410024258764800","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"734","Rte 36: Service will be diverted to 40th &amp; Market Streets on Monday, Nov 28 from 10 p.m. until 5 a.m. due to schedu… https://t.co/OMc2egsfPN",FALSE,0,2022-11-29 02:00:02,TRUE,"1597410023319248896","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alerts trolley route 36</a>","SEPTA_TRL_36",0,FALSE,FALSE,NA,NA
"735","Rte 34: Service will be diverted to 40th &amp; Market Streets on Monday, Nov 28 from 10 p.m. until 5 a.m. due to schedu… https://t.co/kWdpkJkQdl",FALSE,0,2022-11-29 02:00:02,TRUE,"1597410022358753281","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA Alerts Trolley route 34</a>","SEPTA_TRL_34",0,FALSE,FALSE,NA,NA
"736","Rte 13: Service will be diverted to 40th &amp; Market Streets on Monday, Nov 28 from 10 p.m. until 5 a.m. due to schedu… https://t.co/KdrFJ8KTY2",FALSE,0,2022-11-29 02:00:02,TRUE,"1597410021318529027","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA_CC_Alert_TRL_13</a>","SEPTA_TRL_13",0,FALSE,FALSE,NA,NA
"737","Rte 11: Service will be diverted to 40th &amp; Market Streets on Monday, Nov 28 from 10 p.m. until 5 a.m. due to schedu… https://t.co/6uPNjNYy96",FALSE,0,2022-11-29 02:00:01,TRUE,"1597410020332867584","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA_CC_Alert_TRL_11</a>","SEPTA_TRL_11",0,FALSE,FALSE,NA,NA
"738","Rte 10: Service will be diverted to 40th &amp; Market Streets on Monday, Nov 28 from 10 p.m. until 5 a.m. due to schedu… https://t.co/71va5KuyD2",FALSE,0,2022-11-29 02:00:01,TRUE,"1597410019288432640","<a href=""http://www.setpa.org"" rel=""nofollow"">SEPTA_CC_Alert_TRL_10</a>","SEPTA_TRL_10",0,FALSE,FALSE,NA,NA
"739","RT @adamteterus: Been over a week with a big ol’ ladder blocking an exit at the Spring Garden @SEPTA station. 

This station is in such dis…",FALSE,0,2022-11-29 01:56:18,FALSE,"1597409083027378177","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IzzyCihak",17,TRUE,FALSE,NA,NA
"740","im right here waiting for you(farahcynthiabella)",FALSE,0,2022-11-29 01:56:07,FALSE,"1597409037393760257","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","septa_kevin",0,FALSE,FALSE,NA,NA
"741","Thorndale: Train #3553 going to Malvern is operating 13 minutes late. Last at Fern Rock TC.",FALSE,1,2022-11-29 01:48:02,FALSE,"1597407001264390145","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"742","Thorndale: Train #3553 going to Malvern is operating 13 minutes late. Last at Fern Rock TC.",FALSE,0,2022-11-29 01:48:01,FALSE,"1597407000387899393","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_PAO</a>","SEPTA_PAO",0,FALSE,FALSE,NA,NA
"743","RT @klerolajn: in her last days the queen dowager seemed to become more lucid.
“i want to see my sons again,” she told her septa, “and hela…",FALSE,0,2022-11-29 01:46:59,FALSE,"1597406739111899136","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bubblegumeow",11,TRUE,FALSE,NA,NA
"744","@SEPTA_SOCIAL Gulph mills.  124 125.  Dont know the others",FALSE,0,2022-11-29 01:34:54,FALSE,"1597403697331417088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GRMU99",0,FALSE,FALSE,NA,NA
"745","Warminster: Train #456 going to Warminster is operating 46 minutes late. Last at Ardsley.",FALSE,1,2022-11-29 01:34:01,FALSE,"1597403476845367296","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"746","Warminster: Train #456 going to Warminster is operating 46 minutes late. Last at Ardsley.",FALSE,0,2022-11-29 01:34:01,FALSE,"1597403475956142081","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_WAR</a>","SEPTA_WAR",0,FALSE,FALSE,NA,NA
"747","I’ve sadly gotten to the point where I don’t expect SEPTA to improve anything in my lifetime. https://t.co/q0ijGMaET9",FALSE,0,2022-11-29 01:29:58,FALSE,"1597402457222819840","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_MikeBishop",0,FALSE,FALSE,NA,NA
"748","The problem is the septum of the nose. That is the division between the nostrils. We are looking up at both heads,… https://t.co/aZ3Sc8OJuI",FALSE,3,2022-11-29 01:29:48,TRUE,"1597402415078440960","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MrGoldstein7",0,FALSE,FALSE,NA,NA
"749","Warminster: Service has resumed normal operations from Glenside to Warminster Stations and police have cleared the… https://t.co/furYsQ6oet",FALSE,1,2022-11-29 01:27:38,TRUE,"1597401868518449155","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"750","Warminster: Service has resumed normal operations from Glenside to Warminster Stations and police have cleared the… https://t.co/cLzZZemTwf",FALSE,0,2022-11-29 01:27:38,TRUE,"1597401867562123264","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_WAR</a>","SEPTA_WAR",0,FALSE,FALSE,NA,NA
"751","@IanJaegerNPC That’s not NY or Chicago tho. Lol. What city SEPTA runs there transit ?",FALSE,0,2022-11-29 01:27:01,FALSE,"1597401712129544192","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WillErazo440",0,FALSE,FALSE,NA,NA
"752","@conte_hal I mean, in Philly SEPTA *should* do something like Roosevelt Blvd subway, which it wont; and instead it… https://t.co/eSZKoAXxYF",FALSE,1,2022-11-29 01:23:06,TRUE,"1597400729635160064","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JacobAShell",0,FALSE,FALSE,NA,NA
"753","@jongeeting @beckwoodworth Solution is automating @SEPTA_BSL so you never have to wait more than a few minutes anyway for the next train",FALSE,3,2022-11-29 01:20:17,FALSE,"1597400021187858432","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmtrubman",0,FALSE,FALSE,NA,NA
"754","RT @PhillyDailyNews: Daily News |  Frankie Hardaway, SEPTA’s first female train operator, business owner, and expert seamstress, has died a…",FALSE,0,2022-11-29 01:16:44,FALSE,"1597399127834660864","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hrblock_21",1,TRUE,FALSE,NA,NA
"755","RT @adamteterus: Been over a week with a big ol’ ladder blocking an exit at the Spring Garden @SEPTA station. 

This station is in such dis…",FALSE,0,2022-11-29 01:14:40,FALSE,"1597398606478454784","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeffturi",17,TRUE,FALSE,NA,NA
"756","Warminster: Service is is temporarily suspended from Glenside to Warminster Stations due to a due police in the tra… https://t.co/NFUTSc8UEc",FALSE,1,2022-11-29 01:13:09,TRUE,"1597398222267453440","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"757","Warminster: Service is is temporarily suspended from Glenside to Warminster Stations due to a due police in the tra… https://t.co/0xdMIeoWrf",FALSE,0,2022-11-29 01:13:08,TRUE,"1597398221248253952","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_WAR</a>","SEPTA_WAR",0,FALSE,FALSE,NA,NA
"758","@FailSepta @adamteterus @SEPTA @SEPTA_SOCIAL @LennyDykstra @lasavloff @HeinleKim @TonyBrunoShow @MarkFusetti… https://t.co/wtcuHEnhpc",FALSE,0,2022-11-29 01:10:05,TRUE,"1597397453417824256","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stiricide",0,FALSE,FALSE,NA,NA
"759","RT @klerolajn: in her last days the queen dowager seemed to become more lucid.
“i want to see my sons again,” she told her septa, “and hela…",FALSE,0,2022-11-29 01:08:17,FALSE,"1597396998889476096","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","apollosinks",11,TRUE,FALSE,NA,NA
"760","West Trenton: Train #3553 going to Malvern is operating 12 minutes late. Last at Yardley.",FALSE,1,2022-11-29 01:06:02,FALSE,"1597396434294394881","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"761","West Trenton: Train #3553 going to Malvern is operating 12 minutes late. Last at Yardley.",FALSE,0,2022-11-29 01:06:02,FALSE,"1597396433396797441","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_WTR</a>","SEPTA_WTR",0,FALSE,FALSE,NA,NA
"762","@adamteterus @SEPTA Their ladder contractor is on vacation. Its a 30 day SLA",FALSE,2,2022-11-29 00:51:59,FALSE,"1597392895509614592","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Thecanarium",0,FALSE,FALSE,NA,NA
"763","LET’S FUCKING GO https://t.co/SJqhxV5XxV",FALSE,1,2022-11-29 00:44:41,FALSE,"1597391062284505088","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","septa_lemore",0,FALSE,FALSE,NA,NA
"764","Daily News |  Frankie Hardaway, SEPTA’s first female train operator, business owner, and expert seamstress, has die… https://t.co/roEslkwj9Z",FALSE,0,2022-11-29 00:38:48,TRUE,"1597389577995550720","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","PhillyDailyNews",1,FALSE,FALSE,NA,NA
"765","RT @klerolajn: in her last days the queen dowager seemed to become more lucid.
“i want to see my sons again,” she told her septa, “and hela…",FALSE,0,2022-11-29 00:37:56,FALSE,"1597389363188740096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JazmnParedesYz1",11,TRUE,FALSE,NA,NA
"766","Next time a dumbass kid tries to fake me out on septa I am getting physical idc if ur 12",FALSE,6,2022-11-29 00:31:13,FALSE,"1597387671919206400","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","whywehatesarah",0,FALSE,FALSE,NA,NA
"767","follow my twitter KGarnida :)",FALSE,0,2022-11-29 00:11:07,FALSE,"1597382613513093120","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","septa_kevin",0,FALSE,FALSE,NA,NA
"768","I be at a bar after i get off  like I work for SEPTA",FALSE,1,2022-11-29 00:10:57,FALSE,"1597382571452923904","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mally62st",0,FALSE,FALSE,NA,NA
"769","@BlvdSubway Septa did a feasibility study shortly before covid I believe on a 22nd st MFL station and tbh the const… https://t.co/mkYM9oEXgg",FALSE,2,2022-11-29 00:01:06,TRUE,"1597380091562319873","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chrisoIIey",0,FALSE,FALSE,NA,NA
"770","Kevin &amp; Andy signing off for SEPTA Key. We'll be back in the morning to assist at 6:30am. Have a good night!",FALSE,1,2022-11-29 00:00:53,FALSE,"1597380037820702722","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SEPTAKey",0,FALSE,FALSE,NA,NA
"771","RT @jongeeting: I would be so appreciative if @SEPTA_SOCIAL could show next train arrival information on these existing displays at the sta…",FALSE,0,2022-11-29 00:00:52,FALSE,"1597380033550508032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoundInBetween",4,TRUE,FALSE,NA,NA
"772","Kevin &amp; Andy here signing off for today. We'll be back tomorrow morning at 6:30am to assist. Have a great Monday night! 🚍🚇",FALSE,3,2022-11-29 00:00:09,FALSE,"1597379851870429185","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"773","@JeffColeFox29 You couldn't pay me to go downtown.  I am also afraid to ride Septa",FALSE,1,2022-11-28 23:58:52,FALSE,"1597379531584983040","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KathDidIt",0,FALSE,FALSE,NA,NA
"774","RT @neongrey33: ""Pedophile cop shot while attempting to abduct the child he groomed after murdering her entire family"" ftfy",FALSE,0,2022-11-28 23:54:51,FALSE,"1597378518878683136","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","septa_lemore",446,TRUE,FALSE,NA,NA
"775","Rte 61: Due to operator unavailability, service is operating with delays.",FALSE,4,2022-11-28 23:50:07,FALSE,"1597377329495506945","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",1,FALSE,FALSE,NA,NA
"776","Rte 61: Due to operator unavailability, service is operating with delays.",FALSE,0,2022-11-28 23:50:07,FALSE,"1597377328660848641","<a href=""http://www.septa.org"" rel=""nofollow"">CCAlertManagement</a>","SEPTA_Bus",0,FALSE,FALSE,NA,NA
"777","RT @wamalamawooboo: Had to take @SEPTA home and got it at city hall. Talk about sketchy. The transit police are upstairs on their phones. T…",FALSE,0,2022-11-28 23:46:50,FALSE,"1597376502051770368","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dendeph",3,TRUE,FALSE,NA,NA
"778","RT @philly_captain: Santa singing The Eagles Fight Song while riding the subway. @Eagles @SEPTA @BarstoolPhilly @CrossingBroad #Philadelphi…",FALSE,0,2022-11-28 23:44:27,FALSE,"1597375902211457024","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","farfel54",3,TRUE,FALSE,NA,NA
"779","@MeaganG90 The next two 107s would be 8:25 and 9:35 PM at 69th St. ^AS",FALSE,0,2022-11-28 23:44:26,FALSE,"1597375899183288322","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"780","@SEPTA_SOCIAL Got it, and the next 107 going home?",FALSE,0,2022-11-28 23:43:27,FALSE,"1597375651719233536","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeaganG90",0,FALSE,FALSE,NA,NA
"781","@MeaganG90 Okay. The next 99 would be 7:42. The next 123 7:45 PM. ^AS",FALSE,0,2022-11-28 23:43:01,FALSE,"1597375540385693696","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"782","@SEPTA_SOCIAL The next ones? I still gotta eat",FALSE,0,2022-11-28 23:39:59,FALSE,"1597374776380887040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeaganG90",0,FALSE,FALSE,NA,NA
"783","@MeaganG90 Okay. There's a Route 99 scheduled at the Court now. The next 123 at the Court is scheduled for 7 PM. ^AS",FALSE,0,2022-11-28 23:37:49,FALSE,"1597374234195632128","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"784","@SEPTA_SOCIAL Court",FALSE,0,2022-11-28 23:35:22,FALSE,"1597373614839730176","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MeaganG90",0,FALSE,FALSE,NA,NA
"785","RT @adamteterus: Been over a week with a big ol’ ladder blocking an exit at the Spring Garden @SEPTA station. 

This station is in such dis…",FALSE,0,2022-11-28 23:35:19,FALSE,"1597373602810454016","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeeUnde11892611",17,TRUE,FALSE,NA,NA
"786","@MeaganG90 You're waiting at the King of Prussia Plaza, correct? ^AS",FALSE,0,2022-11-28 23:34:22,FALSE,"1597373366360489984","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"787","@Zeke_Love If Embiid doesn’t play and with Harden &amp; Maxey out, and we don’t win. Nate will need to take the SEPTA t… https://t.co/IOeFcU8Yw2",FALSE,0,2022-11-28 23:31:36,TRUE,"1597372668441153537","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrKevinSanders",0,FALSE,FALSE,NA,NA
"788","the septa idiots turned the ac on istg the train is colder than outside wtf man i didn’t subscribe to this",FALSE,0,2022-11-28 23:29:39,FALSE,"1597372175891468288","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lindaaaask",0,FALSE,FALSE,NA,NA
"789","@_commontoad_ The 3 bus is running right now. It should stop there, but unfortunately it is experiencing operator u… https://t.co/oSLMsCPWVZ",FALSE,1,2022-11-28 23:27:50,TRUE,"1597371720377290754","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"790","@SEPTA_SOCIAL is the 5 running right now? Will it stop at 3 and Race?",FALSE,0,2022-11-28 23:25:45,FALSE,"1597371196202700803","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_commontoad_",0,FALSE,FALSE,NA,NA
"791","West Trenton: Train #5344 going to West Trenton is operating 13 minutes late. Last at Merion.",FALSE,1,2022-11-28 23:18:03,FALSE,"1597369256504688641","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"792","West Trenton: Train #5344 going to West Trenton is operating 13 minutes late. Last at Merion.",FALSE,0,2022-11-28 23:18:02,FALSE,"1597369255611219969","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_WTR</a>","SEPTA_WTR",0,FALSE,FALSE,NA,NA
"793","Chestnut Hill West: Train #9847 going to Chestnut Hill West is operating 12 minutes late. Last at 30th St.",FALSE,2,2022-11-28 23:14:03,FALSE,"1597368250513473537","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"794","Chestnut Hill West: Train #9847 going to Chestnut Hill West is operating 12 minutes late. Last at 30th St.",FALSE,0,2022-11-28 23:14:03,FALSE,"1597368249552982016","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_CHW</a>","SEPTA_CHW",0,FALSE,FALSE,NA,NA
"795","@_kingDOMcome Good evening, unfortunately, the scheduled 5:59 PM bus is currently running 28 minutes late.  It's only at 24th/Oregon. ^AS",FALSE,0,2022-11-28 23:06:51,FALSE,"1597366439740047362","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"796","Thorndale: Train #5344 going to West Trenton is operating 12 minutes late. Last at Bryn Mawr.",FALSE,1,2022-11-28 23:06:02,FALSE,"1597366233363611655","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
"797","Thorndale: Train #5344 going to West Trenton is operating 12 minutes late. Last at Bryn Mawr.",FALSE,0,2022-11-28 23:06:02,FALSE,"1597366232403087360","<a href=""http://www.septa.org"" rel=""nofollow"">CCAM_PAO</a>","SEPTA_PAO",0,FALSE,FALSE,NA,NA
"798","@SEPTA_SOCIAL Okay thanks, I take a Suburban bus to work that doesn’t run Sundays or holidays and wanted to make su… https://t.co/3jyv5BHCVP",FALSE,0,2022-11-28 23:05:08,TRUE,"1597366008129654784","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TravisFuguet",0,FALSE,FALSE,NA,NA
"799","@SEPTA_SOCIAL when does the next g bus come to weccacoe &amp; Snyder? Where is it now how far is it from this stop",FALSE,0,2022-11-28 23:01:58,FALSE,"1597365212101120001","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_kingDOMcome",0,FALSE,FALSE,NA,NA
"800","@kimnhahn The next buses are scheduled at 6:03, 6:23 and 6:43. ^KG",FALSE,1,2022-11-28 23:00:55,FALSE,"1597364945414496258","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SEPTA_SOCIAL",0,FALSE,FALSE,NA,NA
"801","@SEPTA_SOCIAL Since Christmas and New Year’s fall on a Sunday this year, will SEPTA be running a holiday schedule o… https://t.co/MCvQklse3U",FALSE,0,2022-11-28 23:00:40,TRUE,"1597364882462363649","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TravisFuguet",0,FALSE,FALSE,NA,NA
"802","@jongeeting Bane of my existence. One reason I no longer take SEPTA on the way home except in bad weather.",FALSE,3,2022-11-28 22:57:33,FALSE,"1597364098542764033","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jessedavidam",0,FALSE,FALSE,NA,NA
"803","@SEPTA_SOCIAL When is the next one? I don’t see any on GPS, and it’s so cold out here waiting. Missed my connection… https://t.co/T2NNyJll88",FALSE,0,2022-11-28 22:56:07,TRUE,"1597363737463517184","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimnhahn",0,FALSE,FALSE,NA,NA
"804","Trenton: Train #9761 going to Trenton is operating 11 minutes late. Last at Cornwells Heights.",FALSE,1,2022-11-28 22:56:02,FALSE,"1597363716177248257","<a href=""http://www.septa.org"" rel=""nofollow"">SEPTA alert main</a>","SEPTA",0,FALSE,FALSE,NA,NA
